,Black Total Pop,Population Total,White Population Total,Zip,Percentage Black Residents,Percentage POC Residents,Percentage White Residents,% of Home Purchases by Investors,% of Low-Priced Homes Purchased by Investors,Time Period
225,3587,22285,12933,01104,0.16096028718869196,0.4196544761050034,0.5803455238949966,0.0656109,0.1,2005-2009
226,146,16077,14697,01106,0.009081296261740375,0.0858369098712446,0.9141630901287554,0.0422535,0.2857143,2005-2009
227,5305,26670,14831,01108,0.19891263592050992,0.44390701162354707,0.5560929883764529,0.12802882,0.18502778,2005-2009
228,13541,30987,10276,01109,0.4369897053603124,0.6683770613483073,0.3316229386516926,0.1466371,0.1797831666666667,2005-2009
229,2156,14192,11232,01118,0.15191657271702366,0.20856820744081173,0.7914317925591883,0.03812953333333333,0.08122016666666666,2005-2009
230,3735,13942,8848,01119,0.2678955673504519,0.36537082197676085,0.6346291780232391,0.096283325,0.148777625,2005-2009
231,3608,45557,40052,01201,0.07919748886010931,0.12083763197752262,0.8791623680224774,0.08515330000000002,0.14201188,2005-2009
232,488,17731,16477,01301,0.027522418363318483,0.07072359145000284,0.9292764085499972,0.0421172,0.06372546666666666,2005-2009
233,124,13264,12538,01331,0.009348612786489748,0.054734620024125435,0.9452653799758746,0.137931,0.1396648,2005-2009
234,2445,40419,31972,01420,0.06049135307652342,0.20898587298052895,0.791014127019471,0.09794228,0.13257301999999999,2005-2009
235,642,20293,18474,01440,0.031636524910067514,0.08963682057852462,0.9103631794214754,0.091509,0.11461141999999999,2005-2009
236,2953,40978,33910,01453,0.07206305822636537,0.17248279564644442,0.8275172043535556,0.05655174,0.08617045999999999,2005-2009
237,185,10797,10112,01462,0.017134389182180236,0.06344354913401873,0.9365564508659813,0.08005495,0.1475353,2005-2009
238,496,16136,15375,01501,0.030738720872583045,0.04716162617749131,0.9528383738225087,0.059725299999999995,0.13451624,2005-2009
239,574,13675,12097,01510,0.041974405850091406,0.11539305301645342,0.8846069469835466,0.05558606000000001,0.06342304,2005-2009
240,160,14724,13890,01520,0.010866612333604999,0.05664221678891601,0.943357783211084,0.04978425999999999,0.14954062,2005-2009
241,233,13350,12679,01527,0.017453183520599252,0.050262172284644246,0.9497378277153558,0.05891403333333334,0.12650406666666666,2005-2009
242,314,14644,12634,01532,0.021442228899207865,0.13725757989620324,0.8627424201037968,0.06239196,0.1402849,2005-2009
243,147,11219,10759,01540,0.013102772083073358,0.04100187182458326,0.9589981281754167,0.09378332,0.17060702,2005-2009
244,1062,35818,27641,01545,0.029649896699983247,0.22829303702049253,0.7717069629795075,0.06260222000000001,0.09099167999999999,2005-2009
245,649,16775,12309,01550,0.038688524590163934,0.2662295081967213,0.7337704918032787,0.075251275,0.0905146,2005-2009
246,152,13703,13144,01569,0.011092461504779974,0.04079398671823686,0.9592060132817631,0.07380445999999999,0.15850815999999998,2005-2009
247,797,16806,14874,01570,0.047423539212186124,0.11495894323455913,0.8850410567654409,0.09853609999999999,0.1671554,2005-2009
248,933,18481,13642,01581,0.05048428115361723,0.2618364807099183,0.7381635192900817,0.06928780000000001,0.1456229,2005-2009
249,2935,24228,19311,01602,0.12114082879313191,0.20294700346706285,0.7970529965329372,0.059735575,0.111522675,2005-2009
250,2445,20380,14735,01603,0.11997055937193327,0.27698724239450445,0.7230127576054955,0.085939825,0.09534172499999999,2005-2009
251,4798,34628,25877,01604,0.13855839205267415,0.25271456624696775,0.7472854337530322,0.08882293999999999,0.12481595999999999,2005-2009
252,6466,27387,16910,01605,0.23609741848322197,0.3825537663855114,0.6174462336144886,0.11592885,0.140230575,2005-2009
253,2477,19043,15538,01606,0.1300740429554167,0.1840571338549598,0.8159428661450402,0.06646163333333333,0.12057960000000001,2005-2009
254,2636,20948,15973,01609,0.12583540194767998,0.23749283941187704,0.762507160588123,0.09517830000000001,0.15673276,2005-2009
255,3593,23885,15578,01610,0.1504291396273812,0.34779150094201383,0.6522084990579862,0.17965504999999998,0.1967349,2005-2009
256,2153,31780,26608,01701,0.06774701069855255,0.16274386406544994,0.8372561359345501,0.04953458,0.10205793999999999,2005-2009
257,5214,38180,25602,01702,0.13656364588789943,0.3294394971189104,0.6705605028810896,0.07161468,0.08925764,2005-2009
258,331,22197,16925,01720,0.014911925034914628,0.23750957336577017,0.7624904266342298,0.05750228,0.1046312,2005-2009
259,691,16985,14684,01721,0.040682955549013834,0.13547247571386523,0.8645275242861348,0.06057032,0.12631006,2005-2009
260,280,13709,11536,01730,0.020424538624261433,0.15850900868042894,0.8414909913195711,0.08868865,0.14940475,2005-2009
261,964,37268,34897,12866,0.025866695288182893,0.0636202640334872,0.9363797359665128,0.07762008000000001,0.25967692,2005-2009
262,1209,32843,30151,12901,0.03681149712267454,0.08196571567761779,0.9180342843223822,0.060245300000000016,0.13712644000000002,2005-2009
263,2522,15679,12291,12953,0.16085209515913004,0.21608520951591303,0.783914790484087,0.06263243333333333,0.10673586666666667,2005-2009
264,2276,39326,36081,13021,0.05787519707064029,0.08251538422417737,0.9174846157758226,0.0658417,0.11410716000000001,2005-2009
265,370,13230,12600,13032,0.027966742252456538,0.04761904761904767,0.9523809523809523,0.0532847,0.08843764999999999,2005-2009
266,3,8549,8466,13037,0.0003509182360510001,0.009708737864077666,0.9902912621359223,0.056603975,0.12162599999999998,2005-2009
267,1176,30009,27869,13045,0.03918824352694192,0.07131193975140793,0.9286880602485921,0.076376,0.1386403,2005-2009
268,159,25297,24490,13069,0.00628533027631735,0.03190101593074279,0.9680989840692572,0.079816925,0.100568425,2005-2009
269,1123,37190,34710,13126,0.03019628932508739,0.0666845926324281,0.9333154073675719,0.06265536000000001,0.07337691999999998,2005-2009
270,344,16227,14996,13413,0.021199235841498736,0.0758612189560609,0.9241387810439391,0.0674056,0.24124999999999996,2005-2009
271,2560,42221,37675,13440,0.06063333412282987,0.10767153786030648,0.8923284621396935,0.0828801,0.171849425,2005-2009
272,6943,38464,24804,13501,0.1805064475873544,0.3551372712146422,0.6448627287853578,0.062245220000000004,0.08684574,2005-2009
273,4910,32415,25523,13502,0.15147308344902052,0.21261761530155787,0.7873823846984421,0.07683282,0.16816393999999998,2005-2009
274,133,16692,15879,13662,0.007967888809010304,0.048705966930265965,0.951294033069734,0.06252443999999999,0.09070842,2005-2009
275,983,16436,14873,13669,0.059807739109272326,0.0950961304453638,0.9049038695546362,0.048635325,0.0594947,2005-2009
276,1759,44585,40741,13760,0.039452730739037795,0.08621733766961981,0.9137826623303802,0.05408810000000001,0.10894664000000001,2005-2009
277,282,13896,13256,13815,0.020293609671848015,0.04605641911341396,0.953943580886586,0.06132146000000001,0.08235226,2005-2009
278,1296,22746,20367,13820,0.05697705091005012,0.10458981798997624,0.8954101820100238,0.059355200000000004,0.1018738,2005-2009
279,697,22080,19319,13850,0.03156702898550725,0.12504528985507246,0.8749547101449275,0.05348202,0.10776447999999998,2005-2009
280,3198,27543,21706,13905,0.11610935627927241,0.21192317467233057,0.7880768253276694,0.063938,0.11082925,2005-2009
281,501,24267,23213,14043,0.020645320806032885,0.043433469320476314,0.9565665306795237,0.020908333333333334,0.04829546666666667,2005-2009
282,634,20133,17587,14051,0.03149058759250981,0.12645904733522073,0.8735409526647793,0.07427375,0.346688025,2005-2009
283,60,17072,16744,14052,0.003514526710402999,0.01921274601686973,0.9807872539831303,0.03845885,0.131209425,2005-2009
284,376,20580,19462,14072,0.01827016520894072,0.05432458697764819,0.9456754130223518,0.07505405999999999,0.35021886,2005-2009
285,942,42837,41211,14075,0.021990335457665103,0.037957840184886904,0.9620421598151131,0.03908818000000001,0.15762688,2005-2009
286,209,32159,31360,14086,0.006498958300942194,0.02484529991604212,0.9751547000839579,0.06480116,0.21678202,2005-2009
287,2956,50605,45990,14094,0.058413200276652505,0.09119652208279816,0.9088034779172018,0.07046622,0.13866136,2005-2009
288,950,44800,42919,14120,0.021205357142857144,0.04198660714285718,0.9580133928571428,0.052273419999999994,0.13841251999999998,2005-2009
289,470,30329,29524,14127,0.015496719311550002,0.02654225328893134,0.9734577467110687,0.09078535,0.24271167500000002,2005-2009
290,1546,41908,38662,14150,0.03689033120167987,0.07745537844802897,0.922544621551971,0.03320286666666667,0.11228176666666667,2005-2009
291,3600,21670,17248,14206,0.16612828795569912,0.20406091370558377,0.7959390862944162,0.0902778,0.0977778,2005-2009
292,32830,39786,5903,14215,0.8251646307746443,0.8516312270647967,0.14836877293520334,0.1763224,0.2140523,2005-2009
293,3713,22203,17190,14216,0.1672296536504076,0.22578029995946491,0.7742197000405351,0.02752428,0.10557474,2005-2009
294,1104,22911,21225,14217,0.048186460652088516,0.07358910566976562,0.9264108943302344,0.027423233333333335,0.09744520000000001,2005-2009
295,1281,24525,21756,14220,0.05223241590214067,0.11290519877675842,0.8870948012232416,0.0625,0.1346154,2005-2009
296,2011,54109,47848,14221,0.0371657210445582,0.11571087989059126,0.8842891201094087,0.045622,0.14590041999999998,2005-2009
297,887,22901,20833,14223,0.03873193310335793,0.09030173354875337,0.9096982664512466,0.02403306666666667,0.10409360000000001,2005-2009
298,656,40002,38646,14224,0.01639918004099795,0.03389830508474578,0.9661016949152542,0.028254339999999996,0.1079866,2005-2009
299,3878,33228,28301,14225,0.11670879980739135,0.1482785602503912,0.8517214397496088,0.029027499999999998,0.08214725,2005-2009
300,2615,28593,23468,14226,0.09145595075717833,0.1792396740460952,0.8207603259539048,0.02793512,0.11837178,2005-2009
301,1206,22950,20663,14227,0.05254901960784314,0.09965141612200434,0.9003485838779957,0.0190092,0.0634058,2005-2009
302,2754,21887,16615,14228,0.125828117147165,0.24087357792296793,0.7591264220770321,0.1199106,0.32178545000000003,2005-2009
303,4296,12965,8028,14301,0.3313536444273043,0.38079444658696493,0.6192055534130351,0.18390499999999999,0.19666495,2005-2009
304,1234,28605,26116,14304,0.04313931130921168,0.08701276000699176,0.9129872399930082,0.052236740000000004,0.10145262,2005-2009
305,5709,17249,11046,14305,0.33097570873673837,0.3596150501478347,0.6403849498521653,0.13882429999999998,0.17793735,2005-2009
306,792,20638,18918,14420,0.038375811609652095,0.08334140905126464,0.9166585909487354,0.03999456666666667,0.035189733333333334,2005-2009
307,579,26862,25432,14424,0.02155461246370337,0.05323505323505329,0.9467649467649467,0.07048678,0.22424711999999997,2005-2009
308,967,41414,38766,14450,0.023349591925435842,0.06393973052590907,0.9360602694740909,0.05331528,0.149863,2005-2009
309,1916,19865,16983,14456,0.09645104455071735,0.14507928517493074,0.8549207148250693,0.0317999,0.0378472,2005-2009
310,210,18271,17622,14468,0.011493623775381753,0.03552077062010839,0.9644792293798916,0.0645316,0.22596274,2005-2009
311,154,10698,10401,14502,0.014395214058702562,0.027762198541783523,0.9722378014582165,0.0988399,0.3047811,2005-2009
312,391,11594,10983,14519,0.03372434017595308,0.052699672244264306,0.9473003277557357,0.07908036666666667,0.21318683333333333,2005-2009
313,382,20609,19296,14526,0.018535591246542773,0.06371002959871896,0.936289970401281,0.04361852,0.27851852000000005,2005-2009
314,937,32399,28650,14534,0.028920645698941327,0.11571344794592431,0.8842865520540757,0.07845906,0.30802128,2005-2009
315,621,18336,17274,14559,0.03386780104712042,0.05791884816753923,0.9420811518324608,0.0541772,0.16716453333333334,2005-2009
316,70,14382,13836,14564,0.004867195104992351,0.03796412181894038,0.9620358781810596,0.07834867999999999,0.35107383999999997,2005-2009
317,1485,50946,47098,14580,0.029148510187257094,0.07553095434381507,0.9244690456561849,0.08729429999999999,0.40857676000000004,2005-2009
318,1254,11452,8700,14586,0.1095005239259518,0.24030736989172197,0.759692630108278,0.17751208,0.8107747200000001,2005-2009
319,7195,29076,18356,14606,0.24745494565965057,0.36868895308845784,0.6313110469115422,0.10420829999999999,0.16686755999999997,2005-2009
320,16593,44103,23160,14609,0.3762329093258962,0.47486565539759196,0.525134344602408,0.11997255,0.20001715000000003,2005-2009
321,1193,13679,11819,14610,0.0872139776299437,0.13597485196286274,0.8640251480371373,0.04222716,0.13219911999999998,2005-2009
322,11608,17773,4771,14611,0.6531255274855118,0.7315591065098745,0.26844089349012545,0.2852501333333333,0.2899907666666667,2005-2009
323,2137,34668,31334,14612,0.06164185992846429,0.09616937810084225,0.9038306218991577,0.03459342,0.06527000000000001,2005-2009
324,5484,12212,4549,14613,0.44906649197510645,0.6274975433999345,0.37250245660006553,0.24630485000000002,0.26601169999999996,2005-2009
325,4385,15579,9687,14615,0.2814686436870146,0.37820142499518583,0.6217985750048142,0.09894520000000001,0.1461712,2005-2009
326,2345,28638,24702,14616,0.08188420979118653,0.13743976534674207,0.8625602346532579,0.0366263,0.08660285000000001,2005-2009
327,739,22776,21355,14617,0.03244643484369512,0.06239023533544086,0.9376097646645591,0.019774975,0.04729025,2005-2009
328,1295,21367,17878,14618,0.06060747882248327,0.16328918425609584,0.8367108157439042,0.0368217,0.0813492,2005-2009
329,11409,15237,3323,14619,0.7487694428037015,0.7819124499573407,0.2180875500426593,0.1813095,0.22249985,2005-2009
330,3516,25689,19266,14620,0.13686792012145277,0.25002919537545254,0.7499708046245475,0.06418196000000001,0.13903424,2005-2009
331,18100,34576,10674,14621,0.5234844979176307,0.6912887552059233,0.3087112447940768,0.205220275,0.21122152500000002,2005-2009
332,804,12042,11013,14622,0.06676631788739412,0.08545092177379177,0.9145490782262082,0.027277333333333334,0.05234696666666666,2005-2009
333,3232,26003,19102,14623,0.12429335076721916,0.2653924547167634,0.7346075452832366,0.065667675,0.19737952500000003,2005-2009
334,4318,35918,30241,14624,0.12021827495963026,0.15805445737513224,0.8419455426248678,0.037487740000000006,0.11970907999999998,2005-2009
335,303,9990,9396,14625,0.03033033033033033,0.05945945945945941,0.9405405405405406,0.0230415,0.0869565,2005-2009
336,1143,29735,27677,14626,0.03843954935261477,0.06921136707583653,0.9307886329241635,0.0422175,0.1743177,2005-2009
337,2267,40232,36277,14701,0.056348180552793795,0.09830483197454765,0.9016951680254524,0.11134178000000002,0.19637359999999998,2005-2009
338,727,18208,16954,14760,0.03992750439367311,0.06887082601054484,0.9311291739894552,0.08792352,0.12105930000000001,2005-2009
339,432,20961,19693,14845,0.020609703735508803,0.0604932970755212,0.9395067029244788,0.05751388,0.18702755999999998,2005-2009
340,4634,65647,48800,14850,0.07058966898715859,0.2566301582707511,0.7433698417292489,0.0504072,0.09207754000000001,2005-2009
341,4200,17019,12473,14901,0.24678300722721663,0.26711322639403023,0.7328867736059698,0.1777154,0.2470031,2005-2009
342,1228,15411,13539,14904,0.07968334306664071,0.12147167607553044,0.8785283239244696,0.1330798,0.2,2005-2009
343,590,9414,8637,14905,0.0626726152538772,0.08253664754620782,0.9174633524537922,0.06385202,0.14126996000000003,2005-2009
344,4421,32188,27430,15001,0.13734932272896733,0.14781906300484648,0.8521809369951535,0.07700784,0.15070588000000001,2005-2009
345,1926,11465,9330,15003,0.16798953336240732,0.18621892716964672,0.8137810728303533,0.0716262,0.1027029,2005-2009
346,299,15218,14692,15009,0.019647785517150743,0.03456433171244577,0.9654356682875542,0.05601522,0.09504616,2005-2009
347,2018,28232,25627,15010,0.07147917257013318,0.09227118163785775,0.9077288183621423,0.07628882000000001,0.11670748,2005-2009
348,411,15786,14980,15012,0.02603572786012923,0.051057899404535645,0.9489421005954644,0.04350295,0.0925465,2005-2009
349,396,15830,14641,15017,0.025015792798483892,0.07511054958938723,0.9248894504106128,0.06752524,0.32491210000000004,2005-2009
350,3197,16262,12819,15025,0.19659328495879966,0.21172057557496005,0.78827942442504,0.11893426666666666,0.19166666666666665,2005-2009
351,287,27319,26211,15044,0.010505508986419708,0.040557853508547126,0.9594421464914529,0.08147422,0.19209896,2005-2009
352,3794,38256,33822,15068,0.09917398578000837,0.11590338770388964,0.8840966122961104,0.08403617999999999,0.14300434,2005-2009
353,748,22501,19434,15090,0.033242966979245364,0.13630505310875074,0.8636949468912493,0.061740575000000006,0.40549242500000005,2005-2009
354,196,24422,23115,15101,0.008025550732945705,0.05351732044877566,0.9464826795512243,0.0711723,0.36996772,2005-2009
355,827,29744,28146,15102,0.02780392684238838,0.05372512103281335,0.9462748789671867,0.078447675,0.2744748,2005-2009
356,1824,19043,16914,15106,0.09578322743265241,0.11179961140576589,0.8882003885942341,0.07275292500000001,0.15687212499999997,2005-2009
357,2699,41570,37200,15108,0.06492662978109214,0.10512388741881162,0.8948761125811884,0.09237782,0.19479698,2005-2009
358,3767,18678,14642,15120,0.20168112217582182,0.2160830924081808,0.7839169075918192,0.1580955,0.2563339,2005-2009
359,2723,20120,17231,15122,0.135337972166998,0.14358846918489065,0.8564115308151093,0.0923439,0.1620845,2005-2009
360,6844,21524,14185,15132,0.31797063742798737,0.3409682215201635,0.6590317784798365,0.2352941,0.2525252,2005-2009
361,3929,21999,17235,15136,0.1785990272285104,0.21655529796808948,0.7834447020319105,0.1291288,0.21492105,2005-2009
